"","date","hits","keyword","geo","time","gprop","category"
"3368",2015-02-01,"0","/m/0gn3x3","AR","all","web",0
"3369",2015-03-01,"1","/m/0gn3x3","AR","all","web",0
"3370",2015-04-01,"0","/m/0gn3x3","AR","all","web",0
"3371",2015-05-01,"0","/m/0gn3x3","AR","all","web",0
"3372",2015-06-01,"0","/m/0gn3x3","AR","all","web",0
"3373",2015-07-01,"0","/m/0gn3x3","AR","all","web",0
"3374",2015-08-01,"0","/m/0gn3x3","AR","all","web",0
"3375",2015-09-01,"0","/m/0gn3x3","AR","all","web",0
"3376",2015-10-01,"0","/m/0gn3x3","AR","all","web",0
"3377",2015-11-01,"0","/m/0gn3x3","AR","all","web",0
"3378",2015-12-01,"2","/m/0gn3x3","AR","all","web",0
"3379",2016-01-01,"0","/m/0gn3x3","AR","all","web",0
"3380",2016-02-01,"0","/m/0gn3x3","AR","all","web",0
"3381",2016-03-01,"0","/m/0gn3x3","AR","all","web",0
"3382",2016-04-01,"0","/m/0gn3x3","AR","all","web",0
"3383",2016-05-01,"1","/m/0gn3x3","AR","all","web",0
"3384",2016-06-01,"0","/m/0gn3x3","AR","all","web",0
"3385",2016-07-01,"0","/m/0gn3x3","AR","all","web",0
"3386",2016-08-01,"0","/m/0gn3x3","AR","all","web",0
"3387",2016-09-01,"1","/m/0gn3x3","AR","all","web",0
"3388",2016-10-01,"0","/m/0gn3x3","AR","all","web",0
"3389",2016-11-01,"0","/m/0gn3x3","AR","all","web",0
"3390",2016-12-01,"1","/m/0gn3x3","AR","all","web",0
"3391",2017-01-01,"0","/m/0gn3x3","AR","all","web",0
"3392",2017-02-01,"0","/m/0gn3x3","AR","all","web",0
"3393",2017-03-01,"0","/m/0gn3x3","AR","all","web",0
"3394",2017-04-01,"0","/m/0gn3x3","AR","all","web",0
"3395",2017-05-01,"0","/m/0gn3x3","AR","all","web",0
"3396",2017-06-01,"2","/m/0gn3x3","AR","all","web",0
"3397",2017-07-01,"0","/m/0gn3x3","AR","all","web",0
"3398",2017-08-01,"1","/m/0gn3x3","AR","all","web",0
"3399",2017-09-01,"0","/m/0gn3x3","AR","all","web",0
"3400",2017-10-01,"1","/m/0gn3x3","AR","all","web",0
"3401",2017-11-01,"0","/m/0gn3x3","AR","all","web",0
"3402",2017-12-01,"1","/m/0gn3x3","AR","all","web",0
"3403",2018-01-01,"0","/m/0gn3x3","AR","all","web",0
"3404",2018-02-01,"2","/m/0gn3x3","AR","all","web",0
"3405",2018-03-01,"0","/m/0gn3x3","AR","all","web",0
"3406",2018-04-01,"0","/m/0gn3x3","AR","all","web",0
"3407",2018-05-01,"1","/m/0gn3x3","AR","all","web",0
"3408",2018-06-01,"0","/m/0gn3x3","AR","all","web",0
"3409",2018-07-01,"0","/m/0gn3x3","AR","all","web",0
"3410",2018-08-01,"0","/m/0gn3x3","AR","all","web",0
"3411",2018-09-01,"0","/m/0gn3x3","AR","all","web",0
"3412",2018-10-01,"1","/m/0gn3x3","AR","all","web",0
"3413",2018-11-01,"1","/m/0gn3x3","AR","all","web",0
"3414",2018-12-01,"0","/m/0gn3x3","AR","all","web",0
"3415",2019-01-01,"2","/m/0gn3x3","AR","all","web",0
"3416",2019-02-01,"0","/m/0gn3x3","AR","all","web",0
"3417",2019-03-01,"1","/m/0gn3x3","AR","all","web",0
"3418",2019-04-01,"0","/m/0gn3x3","AR","all","web",0
"3419",2019-05-01,"1","/m/0gn3x3","AR","all","web",0
"3420",2019-06-01,"1","/m/0gn3x3","AR","all","web",0
"3421",2019-07-01,"0","/m/0gn3x3","AR","all","web",0
"3422",2019-08-01,"1","/m/0gn3x3","AR","all","web",0
"3423",2019-09-01,"0","/m/0gn3x3","AR","all","web",0
"3424",2019-10-01,"1","/m/0gn3x3","AR","all","web",0
"3425",2019-11-01,"1","/m/0gn3x3","AR","all","web",0
"3426",2019-12-01,"0","/m/0gn3x3","AR","all","web",0
"3427",2020-01-01,"2","/m/0gn3x3","AR","all","web",0
"3428",2020-02-01,"1","/m/0gn3x3","AR","all","web",0
"3429",2020-03-01,"1","/m/0gn3x3","AR","all","web",0
"3430",2020-04-01,"1","/m/0gn3x3","AR","all","web",0
"3431",2020-05-01,"1","/m/0gn3x3","AR","all","web",0
"3432",2020-06-01,"0","/m/0gn3x3","AR","all","web",0
"3433",2020-07-01,"0","/m/0gn3x3","AR","all","web",0
"3434",2020-08-01,"0","/m/0gn3x3","AR","all","web",0
"3435",2020-09-01,"1","/m/0gn3x3","AR","all","web",0
"3436",2020-10-01,"0","/m/0gn3x3","AR","all","web",0
"3437",2020-11-01,"0","/m/0gn3x3","AR","all","web",0
"3438",2020-12-01,"0","/m/0gn3x3","AR","all","web",0
"3439",2021-01-01,"0","/m/0gn3x3","AR","all","web",0
"3440",2021-02-01,"0","/m/0gn3x3","AR","all","web",0
"3441",2021-03-01,"1","/m/0gn3x3","AR","all","web",0
"3442",2021-04-01,"0","/m/0gn3x3","AR","all","web",0
"3443",2021-05-01,"1","/m/0gn3x3","AR","all","web",0
"3444",2021-06-01,"1","/m/0gn3x3","AR","all","web",0
"3445",2021-07-01,"1","/m/0gn3x3","AR","all","web",0
"3446",2021-08-01,"1","/m/0gn3x3","AR","all","web",0
"3447",2021-09-01,"2","/m/0gn3x3","AR","all","web",0
"3448",2021-10-01,"2","/m/0gn3x3","AR","all","web",0
"3449",2021-11-01,"0","/m/0gn3x3","AR","all","web",0
"3450",2021-12-01,"0","/m/0gn3x3","AR","all","web",0
"3451",2022-01-01,"0","/m/0gn3x3","AR","all","web",0
"3452",2022-02-01,"3","/m/0gn3x3","AR","all","web",0
"3453",2022-03-01,"1","/m/0gn3x3","AR","all","web",0
"3454",2022-04-01,"0","/m/0gn3x3","AR","all","web",0
"3455",2022-05-01,"3","/m/0gn3x3","AR","all","web",0
"3456",2022-06-01,"1","/m/0gn3x3","AR","all","web",0
"3457",2022-07-01,"1","/m/0gn3x3","AR","all","web",0
"3458",2022-08-01,"0","/m/0gn3x3","AR","all","web",0
"3459",2022-09-01,"0","/m/0gn3x3","AR","all","web",0
"3460",2022-10-01,"1","/m/0gn3x3","AR","all","web",0
"3461",2022-11-01,"0","/m/0gn3x3","AR","all","web",0
"3462",2022-12-01,"1","/m/0gn3x3","AR","all","web",0
"3463",2023-01-01,"1","/m/0gn3x3","AR","all","web",0
"3464",2023-02-01,"2","/m/0gn3x3","AR","all","web",0
"3465",2023-03-01,"0","/m/0gn3x3","AR","all","web",0
"3466",2004-01-01,"17","/m/0273t5w","AR","all","web",0
"3467",2004-02-01,"32","/m/0273t5w","AR","all","web",0
"3468",2004-03-01,"16","/m/0273t5w","AR","all","web",0
"3469",2004-04-01,"16","/m/0273t5w","AR","all","web",0
"3470",2004-05-01,"22","/m/0273t5w","AR","all","web",0
"3471",2004-06-01,"21","/m/0273t5w","AR","all","web",0
"3472",2004-07-01,"13","/m/0273t5w","AR","all","web",0
"3473",2004-08-01,"15","/m/0273t5w","AR","all","web",0
"3474",2004-09-01,"20","/m/0273t5w","AR","all","web",0
"3475",2004-10-01,"4","/m/0273t5w","AR","all","web",0
"3476",2004-11-01,"21","/m/0273t5w","AR","all","web",0
"3477",2004-12-01,"13","/m/0273t5w","AR","all","web",0
"3478",2005-01-01,"11","/m/0273t5w","AR","all","web",0
"3479",2005-02-01,"25","/m/0273t5w","AR","all","web",0
"3480",2005-03-01,"33","/m/0273t5w","AR","all","web",0
"3481",2005-04-01,"22","/m/0273t5w","AR","all","web",0
"3482",2005-05-01,"19","/m/0273t5w","AR","all","web",0
"3483",2005-06-01,"15","/m/0273t5w","AR","all","web",0
"3484",2005-07-01,"22","/m/0273t5w","AR","all","web",0
"3485",2005-08-01,"22","/m/0273t5w","AR","all","web",0
"3486",2005-09-01,"21","/m/0273t5w","AR","all","web",0
"3487",2005-10-01,"16","/m/0273t5w","AR","all","web",0
"3488",2005-11-01,"19","/m/0273t5w","AR","all","web",0
"3489",2005-12-01,"15","/m/0273t5w","AR","all","web",0
"3490",2006-01-01,"26","/m/0273t5w","AR","all","web",0
"3491",2006-02-01,"20","/m/0273t5w","AR","all","web",0
"3492",2006-03-01,"28","/m/0273t5w","AR","all","web",0
"3493",2006-04-01,"31","/m/0273t5w","AR","all","web",0
"3494",2006-05-01,"24","/m/0273t5w","AR","all","web",0
"3495",2006-06-01,"23","/m/0273t5w","AR","all","web",0
"3496",2006-07-01,"31","/m/0273t5w","AR","all","web",0
"3497",2006-08-01,"81","/m/0273t5w","AR","all","web",0
"3498",2006-09-01,"77","/m/0273t5w","AR","all","web",0
"3499",2006-10-01,"32","/m/0273t5w","AR","all","web",0
"3500",2006-11-01,"22","/m/0273t5w","AR","all","web",0
"3501",2006-12-01,"17","/m/0273t5w","AR","all","web",0
"3502",2007-01-01,"27","/m/0273t5w","AR","all","web",0
"3503",2007-02-01,"24","/m/0273t5w","AR","all","web",0
"3504",2007-03-01,"29","/m/0273t5w","AR","all","web",0
"3505",2007-04-01,"28","/m/0273t5w","AR","all","web",0
"3506",2007-05-01,"26","/m/0273t5w","AR","all","web",0
"3507",2007-06-01,"25","/m/0273t5w","AR","all","web",0
"3508",2007-07-01,"37","/m/0273t5w","AR","all","web",0
"3509",2007-08-01,"55","/m/0273t5w","AR","all","web",0
"3510",2007-09-01,"33","/m/0273t5w","AR","all","web",0
"3511",2007-10-01,"28","/m/0273t5w","AR","all","web",0
"3512",2007-11-01,"23","/m/0273t5w","AR","all","web",0
"3513",2007-12-01,"19","/m/0273t5w","AR","all","web",0
"3514",2008-01-01,"29","/m/0273t5w","AR","all","web",0
"3515",2008-02-01,"26","/m/0273t5w","AR","all","web",0
"3516",2008-03-01,"22","/m/0273t5w","AR","all","web",0
"3517",2008-04-01,"26","/m/0273t5w","AR","all","web",0
"3518",2008-05-01,"21","/m/0273t5w","AR","all","web",0
"3519",2008-06-01,"22","/m/0273t5w","AR","all","web",0
"3520",2008-07-01,"20","/m/0273t5w","AR","all","web",0
"3521",2008-08-01,"17","/m/0273t5w","AR","all","web",0
"3522",2008-09-01,"17","/m/0273t5w","AR","all","web",0
"3523",2008-10-01,"13","/m/0273t5w","AR","all","web",0
"3524",2008-11-01,"9","/m/0273t5w","AR","all","web",0
"3525",2008-12-01,"11","/m/0273t5w","AR","all","web",0
"3526",2009-01-01,"19","/m/0273t5w","AR","all","web",0
"3527",2009-02-01,"21","/m/0273t5w","AR","all","web",0
"3528",2009-03-01,"21","/m/0273t5w","AR","all","web",0
"3529",2009-04-01,"13","/m/0273t5w","AR","all","web",0
"3530",2009-05-01,"91","/m/0273t5w","AR","all","web",0
"3531",2009-06-01,"40","/m/0273t5w","AR","all","web",0
"3532",2009-07-01,"19","/m/0273t5w","AR","all","web",0
"3533",2009-08-01,"17","/m/0273t5w","AR","all","web",0
"3534",2009-09-01,"16","/m/0273t5w","AR","all","web",0
"3535",2009-10-01,"15","/m/0273t5w","AR","all","web",0
"3536",2009-11-01,"15","/m/0273t5w","AR","all","web",0
"3537",2009-12-01,"11","/m/0273t5w","AR","all","web",0
"3538",2010-01-01,"16","/m/0273t5w","AR","all","web",0
"3539",2010-02-01,"22","/m/0273t5w","AR","all","web",0
"3540",2010-03-01,"23","/m/0273t5w","AR","all","web",0
"3541",2010-04-01,"40","/m/0273t5w","AR","all","web",0
"3542",2010-05-01,"26","/m/0273t5w","AR","all","web",0
"3543",2010-06-01,"17","/m/0273t5w","AR","all","web",0
"3544",2010-07-01,"25","/m/0273t5w","AR","all","web",0
"3545",2010-08-01,"28","/m/0273t5w","AR","all","web",0
"3546",2010-09-01,"25","/m/0273t5w","AR","all","web",0
"3547",2010-10-01,"19","/m/0273t5w","AR","all","web",0
"3548",2010-11-01,"22","/m/0273t5w","AR","all","web",0
"3549",2010-12-01,"15","/m/0273t5w","AR","all","web",0
"3550",2011-01-01,"17","/m/0273t5w","AR","all","web",0
"3551",2011-02-01,"19","/m/0273t5w","AR","all","web",0
"3552",2011-03-01,"24","/m/0273t5w","AR","all","web",0
"3553",2011-04-01,"22","/m/0273t5w","AR","all","web",0
"3554",2011-05-01,"22","/m/0273t5w","AR","all","web",0
"3555",2011-06-01,"27","/m/0273t5w","AR","all","web",0
"3556",2011-07-01,"20","/m/0273t5w","AR","all","web",0
"3557",2011-08-01,"20","/m/0273t5w","AR","all","web",0
"3558",2011-09-01,"18","/m/0273t5w","AR","all","web",0
"3559",2011-10-01,"18","/m/0273t5w","AR","all","web",0
"3560",2011-11-01,"18","/m/0273t5w","AR","all","web",0
"3561",2011-12-01,"14","/m/0273t5w","AR","all","web",0
"3562",2012-01-01,"19","/m/0273t5w","AR","all","web",0
"3563",2012-02-01,"19","/m/0273t5w","AR","all","web",0
"3564",2012-03-01,"22","/m/0273t5w","AR","all","web",0
"3565",2012-04-01,"20","/m/0273t5w","AR","all","web",0
"3566",2012-05-01,"20","/m/0273t5w","AR","all","web",0
"3567",2012-06-01,"100","/m/0273t5w","AR","all","web",0
"3568",2012-07-01,"22","/m/0273t5w","AR","all","web",0
"3569",2012-08-01,"18","/m/0273t5w","AR","all","web",0
"3570",2012-09-01,"16","/m/0273t5w","AR","all","web",0
"3571",2012-10-01,"12","/m/0273t5w","AR","all","web",0
"3572",2012-11-01,"11","/m/0273t5w","AR","all","web",0
"3573",2012-12-01,"10","/m/0273t5w","AR","all","web",0
"3574",2013-01-01,"14","/m/0273t5w","AR","all","web",0
"3575",2013-02-01,"13","/m/0273t5w","AR","all","web",0
"3576",2013-03-01,"13","/m/0273t5w","AR","all","web",0
"3577",2013-04-01,"13","/m/0273t5w","AR","all","web",0
"3578",2013-05-01,"13","/m/0273t5w","AR","all","web",0
"3579",2013-06-01,"9","/m/0273t5w","AR","all","web",0
"3580",2013-07-01,"15","/m/0273t5w","AR","all","web",0
"3581",2013-08-01,"14","/m/0273t5w","AR","all","web",0
"3582",2013-09-01,"14","/m/0273t5w","AR","all","web",0
"3583",2013-10-01,"14","/m/0273t5w","AR","all","web",0
"3584",2013-11-01,"11","/m/0273t5w","AR","all","web",0
"3585",2013-12-01,"7","/m/0273t5w","AR","all","web",0
"3586",2014-01-01,"10","/m/0273t5w","AR","all","web",0
"3587",2014-02-01,"10","/m/0273t5w","AR","all","web",0
"3588",2014-03-01,"9","/m/0273t5w","AR","all","web",0
"3589",2014-04-01,"8","/m/0273t5w","AR","all","web",0
"3590",2014-05-01,"9","/m/0273t5w","AR","all","web",0
"3591",2014-06-01,"9","/m/0273t5w","AR","all","web",0
"3592",2014-07-01,"10","/m/0273t5w","AR","all","web",0
"3593",2014-08-01,"10","/m/0273t5w","AR","all","web",0
"3594",2014-09-01,"10","/m/0273t5w","AR","all","web",0
"3595",2014-10-01,"8","/m/0273t5w","AR","all","web",0
"3596",2014-11-01,"9","/m/0273t5w","AR","all","web",0
"3597",2014-12-01,"8","/m/0273t5w","AR","all","web",0
"3598",2015-01-01,"11","/m/0273t5w","AR","all","web",0
"3599",2015-02-01,"12","/m/0273t5w","AR","all","web",0
"3600",2015-03-01,"12","/m/0273t5w","AR","all","web",0
"3601",2015-04-01,"12","/m/0273t5w","AR","all","web",0
"3602",2015-05-01,"10","/m/0273t5w","AR","all","web",0
"3603",2015-06-01,"11","/m/0273t5w","AR","all","web",0
"3604",2015-07-01,"11","/m/0273t5w","AR","all","web",0
"3605",2015-08-01,"10","/m/0273t5w","AR","all","web",0
"3606",2015-09-01,"11","/m/0273t5w","AR","all","web",0
"3607",2015-10-01,"10","/m/0273t5w","AR","all","web",0
"3608",2015-11-01,"8","/m/0273t5w","AR","all","web",0
"3609",2015-12-01,"10","/m/0273t5w","AR","all","web",0
"3610",2016-01-01,"15","/m/0273t5w","AR","all","web",0
"3611",2016-02-01,"18","/m/0273t5w","AR","all","web",0
"3612",2016-03-01,"12","/m/0273t5w","AR","all","web",0
"3613",2016-04-01,"66","/m/0273t5w","AR","all","web",0
"3614",2016-05-01,"33","/m/0273t5w","AR","all","web",0
"3615",2016-06-01,"33","/m/0273t5w","AR","all","web",0
"3616",2016-07-01,"33","/m/0273t5w","AR","all","web",0
"3617",2016-08-01,"20","/m/0273t5w","AR","all","web",0
"3618",2016-09-01,"18","/m/0273t5w","AR","all","web",0
"3619",2016-10-01,"18","/m/0273t5w","AR","all","web",0
"3620",2016-11-01,"17","/m/0273t5w","AR","all","web",0
"3621",2016-12-01,"14","/m/0273t5w","AR","all","web",0
"3622",2017-01-01,"25","/m/0273t5w","AR","all","web",0
"3623",2017-02-01,"24","/m/0273t5w","AR","all","web",0
"3624",2017-03-01,"58","/m/0273t5w","AR","all","web",0
"3625",2017-04-01,"55","/m/0273t5w","AR","all","web",0
"3626",2017-05-01,"33","/m/0273t5w","AR","all","web",0
"3627",2017-06-01,"35","/m/0273t5w","AR","all","web",0
"3628",2017-07-01,"38","/m/0273t5w","AR","all","web",0
"3629",2017-08-01,"35","/m/0273t5w","AR","all","web",0
"3630",2017-09-01,"47","/m/0273t5w","AR","all","web",0
"3631",2017-10-01,"49","/m/0273t5w","AR","all","web",0
"3632",2017-11-01,"31","/m/0273t5w","AR","all","web",0
"3633",2017-12-01,"22","/m/0273t5w","AR","all","web",0
"3634",2018-01-01,"28","/m/0273t5w","AR","all","web",0
"3635",2018-02-01,"23","/m/0273t5w","AR","all","web",0
"3636",2018-03-01,"24","/m/0273t5w","AR","all","web",0
"3637",2018-04-01,"20","/m/0273t5w","AR","all","web",0
"3638",2018-05-01,"14","/m/0273t5w","AR","all","web",0
"3639",2018-06-01,"11","/m/0273t5w","AR","all","web",0
"3640",2018-07-01,"13","/m/0273t5w","AR","all","web",0
"3641",2018-08-01,"13","/m/0273t5w","AR","all","web",0
"3642",2018-09-01,"10","/m/0273t5w","AR","all","web",0
"3643",2018-10-01,"11","/m/0273t5w","AR","all","web",0
"3644",2018-11-01,"9","/m/0273t5w","AR","all","web",0
"3645",2018-12-01,"10","/m/0273t5w","AR","all","web",0
"3646",2019-01-01,"13","/m/0273t5w","AR","all","web",0
"3647",2019-02-01,"12","/m/0273t5w","AR","all","web",0
"3648",2019-03-01,"11","/m/0273t5w","AR","all","web",0
"3649",2019-04-01,"10","/m/0273t5w","AR","all","web",0
"3650",2019-05-01,"11","/m/0273t5w","AR","all","web",0
"3651",2019-06-01,"10","/m/0273t5w","AR","all","web",0
"3652",2019-07-01,"11","/m/0273t5w","AR","all","web",0
"3653",2019-08-01,"9","/m/0273t5w","AR","all","web",0
"3654",2019-09-01,"9","/m/0273t5w","AR","all","web",0
"3655",2019-10-01,"8","/m/0273t5w","AR","all","web",0
"3656",2019-11-01,"10","/m/0273t5w","AR","all","web",0
"3657",2019-12-01,"12","/m/0273t5w","AR","all","web",0
"3658",2020-01-01,"20","/m/0273t5w","AR","all","web",0
"3659",2020-02-01,"14","/m/0273t5w","AR","all","web",0
"3660",2020-03-01,"13","/m/0273t5w","AR","all","web",0
"3661",2020-04-01,"11","/m/0273t5w","AR","all","web",0
"3662",2020-05-01,"10","/m/0273t5w","AR","all","web",0
"3663",2020-06-01,"12","/m/0273t5w","AR","all","web",0
"3664",2020-07-01,"12","/m/0273t5w","AR","all","web",0
"3665",2020-08-01,"15","/m/0273t5w","AR","all","web",0
"3666",2020-09-01,"15","/m/0273t5w","AR","all","web",0
"3667",2020-10-01,"12","/m/0273t5w","AR","all","web",0
"3668",2020-11-01,"11","/m/0273t5w","AR","all","web",0
"3669",2020-12-01,"9","/m/0273t5w","AR","all","web",0
"3670",2021-01-01,"12","/m/0273t5w","AR","all","web",0
"3671",2021-02-01,"12","/m/0273t5w","AR","all","web",0
"3672",2021-03-01,"12","/m/0273t5w","AR","all","web",0
"3673",2021-04-01,"18","/m/0273t5w","AR","all","web",0
"3674",2021-05-01,"13","/m/0273t5w","AR","all","web",0
"3675",2021-06-01,"11","/m/0273t5w","AR","all","web",0
"3676",2021-07-01,"12","/m/0273t5w","AR","all","web",0
"3677",2021-08-01,"12","/m/0273t5w","AR","all","web",0
"3678",2021-09-01,"13","/m/0273t5w","AR","all","web",0
"3679",2021-10-01,"10","/m/0273t5w","AR","all","web",0
"3680",2021-11-01,"12","/m/0273t5w","AR","all","web",0
"3681",2021-12-01,"10","/m/0273t5w","AR","all","web",0
"3682",2022-01-01,"13","/m/0273t5w","AR","all","web",0
"3683",2022-02-01,"12","/m/0273t5w","AR","all","web",0
"3684",2022-03-01,"11","/m/0273t5w","AR","all","web",0
"3685",2022-04-01,"11","/m/0273t5w","AR","all","web",0
"3686",2022-05-01,"9","/m/0273t5w","AR","all","web",0
"3687",2022-06-01,"10","/m/0273t5w","AR","all","web",0
"3688",2022-07-01,"8","/m/0273t5w","AR","all","web",0
"3689",2022-08-01,"8","/m/0273t5w","AR","all","web",0
"3690",2022-09-01,"7","/m/0273t5w","AR","all","web",0
"3691",2022-10-01,"6","/m/0273t5w","AR","all","web",0
"3692",2022-11-01,"8","/m/0273t5w","AR","all","web",0
"3693",2022-12-01,"6","/m/0273t5w","AR","all","web",0
"3694",2023-01-01,"11","/m/0273t5w","AR","all","web",0
"3695",2023-02-01,"9","/m/0273t5w","AR","all","web",0
"3696",2023-03-01,"10","/m/0273t5w","AR","all","web",0
"3697",2004-01-01,"0","/m/02gyy_","AR","all","web",0
"3698",2004-02-01,"24","/m/02gyy_","AR","all","web",0
"3699",2004-03-01,"43","/m/02gyy_","AR","all","web",0
"3700",2004-04-01,"35","/m/02gyy_","AR","all","web",0
"3701",2004-05-01,"84","/m/02gyy_","AR","all","web",0
"3702",2004-06-01,"73","/m/02gyy_","AR","all","web",0
"3703",2004-07-01,"38","/m/02gyy_","AR","all","web",0
"3704",2004-08-01,"54","/m/02gyy_","AR","all","web",0
"3705",2004-09-01,"54","/m/02gyy_","AR","all","web",0
"3706",2004-10-01,"46","/m/02gyy_","AR","all","web",0
"3707",2004-11-01,"52","/m/02gyy_","AR","all","web",0
"3708",2004-12-01,"19","/m/02gyy_","AR","all","web",0
"3709",2005-01-01,"5","/m/02gyy_","AR","all","web",0
"3710",2005-02-01,"17","/m/02gyy_","AR","all","web",0
"3711",2005-03-01,"22","/m/02gyy_","AR","all","web",0
"3712",2005-04-01,"35","/m/02gyy_","AR","all","web",0
"3713",2005-05-01,"41","/m/02gyy_","AR","all","web",0
"3714",2005-06-01,"54","/m/02gyy_","AR","all","web",0
"3715",2005-07-01,"23","/m/02gyy_","AR","all","web",0
"3716",2005-08-01,"28","/m/02gyy_","AR","all","web",0
"3717",2005-09-01,"30","/m/02gyy_","AR","all","web",0
"3718",2005-10-01,"28","/m/02gyy_","AR","all","web",0
"3719",2005-11-01,"38","/m/02gyy_","AR","all","web",0
"3720",2005-12-01,"17","/m/02gyy_","AR","all","web",0
"3721",2006-01-01,"12","/m/02gyy_","AR","all","web",0
"3722",2006-02-01,"16","/m/02gyy_","AR","all","web",0
"3723",2006-03-01,"20","/m/02gyy_","AR","all","web",0
"3724",2006-04-01,"34","/m/02gyy_","AR","all","web",0
"3725",2006-05-01,"37","/m/02gyy_","AR","all","web",0
"3726",2006-06-01,"38","/m/02gyy_","AR","all","web",0
"3727",2006-07-01,"23","/m/02gyy_","AR","all","web",0
"3728",2006-08-01,"29","/m/02gyy_","AR","all","web",0
"3729",2006-09-01,"29","/m/02gyy_","AR","all","web",0
"3730",2006-10-01,"41","/m/02gyy_","AR","all","web",0
"3731",2006-11-01,"39","/m/02gyy_","AR","all","web",0
"3732",2006-12-01,"12","/m/02gyy_","AR","all","web",0
"3733",2007-01-01,"8","/m/02gyy_","AR","all","web",0
"3734",2007-02-01,"12","/m/02gyy_","AR","all","web",0
"3735",2007-03-01,"20","/m/02gyy_","AR","all","web",0
"3736",2007-04-01,"20","/m/02gyy_","AR","all","web",0
"3737",2007-05-01,"31","/m/02gyy_","AR","all","web",0
"3738",2007-06-01,"32","/m/02gyy_","AR","all","web",0
"3739",2007-07-01,"36","/m/02gyy_","AR","all","web",0
"3740",2007-08-01,"34","/m/02gyy_","AR","all","web",0
"3741",2007-09-01,"29","/m/02gyy_","AR","all","web",0
"3742",2007-10-01,"33","/m/02gyy_","AR","all","web",0
"3743",2007-11-01,"32","/m/02gyy_","AR","all","web",0
"3744",2007-12-01,"18","/m/02gyy_","AR","all","web",0
"3745",2008-01-01,"19","/m/02gyy_","AR","all","web",0
"3746",2008-02-01,"9","/m/02gyy_","AR","all","web",0
"3747",2008-03-01,"27","/m/02gyy_","AR","all","web",0
"3748",2008-04-01,"28","/m/02gyy_","AR","all","web",0
"3749",2008-05-01,"33","/m/02gyy_","AR","all","web",0
"3750",2008-06-01,"35","/m/02gyy_","AR","all","web",0
"3751",2008-07-01,"28","/m/02gyy_","AR","all","web",0
"3752",2008-08-01,"23","/m/02gyy_","AR","all","web",0
"3753",2008-09-01,"53","/m/02gyy_","AR","all","web",0
"3754",2008-10-01,"100","/m/02gyy_","AR","all","web",0
"3755",2008-11-01,"60","/m/02gyy_","AR","all","web",0
"3756",2008-12-01,"31","/m/02gyy_","AR","all","web",0
"3757",2009-01-01,"29","/m/02gyy_","AR","all","web",0
"3758",2009-02-01,"33","/m/02gyy_","AR","all","web",0
"3759",2009-03-01,"52","/m/02gyy_","AR","all","web",0
"3760",2009-04-01,"44","/m/02gyy_","AR","all","web",0
"3761",2009-05-01,"50","/m/02gyy_","AR","all","web",0
"3762",2009-06-01,"47","/m/02gyy_","AR","all","web",0
"3763",2009-07-01,"30","/m/02gyy_","AR","all","web",0
"3764",2009-08-01,"30","/m/02gyy_","AR","all","web",0
"3765",2009-09-01,"32","/m/02gyy_","AR","all","web",0
"3766",2009-10-01,"28","/m/02gyy_","AR","all","web",0
"3767",2009-11-01,"37","/m/02gyy_","AR","all","web",0
"3768",2009-12-01,"19","/m/02gyy_","AR","all","web",0
"3769",2010-01-01,"12","/m/02gyy_","AR","all","web",0
"3770",2010-02-01,"14","/m/02gyy_","AR","all","web",0
"3771",2010-03-01,"17","/m/02gyy_","AR","all","web",0
"3772",2010-04-01,"29","/m/02gyy_","AR","all","web",0
"3773",2010-05-01,"36","/m/02gyy_","AR","all","web",0
"3774",2010-06-01,"32","/m/02gyy_","AR","all","web",0
"3775",2010-07-01,"19","/m/02gyy_","AR","all","web",0
"3776",2010-08-01,"21","/m/02gyy_","AR","all","web",0
"3777",2010-09-01,"23","/m/02gyy_","AR","all","web",0
"3778",2010-10-01,"29","/m/02gyy_","AR","all","web",0
"3779",2010-11-01,"28","/m/02gyy_","AR","all","web",0
"3780",2010-12-01,"18","/m/02gyy_","AR","all","web",0
"3781",2011-01-01,"11","/m/02gyy_","AR","all","web",0
"3782",2011-02-01,"20","/m/02gyy_","AR","all","web",0
"3783",2011-03-01,"22","/m/02gyy_","AR","all","web",0
"3784",2011-04-01,"22","/m/02gyy_","AR","all","web",0
"3785",2011-05-01,"27","/m/02gyy_","AR","all","web",0
"3786",2011-06-01,"32","/m/02gyy_","AR","all","web",0
"3787",2011-07-01,"21","/m/02gyy_","AR","all","web",0
"3788",2011-08-01,"31","/m/02gyy_","AR","all","web",0
"3789",2011-09-01,"26","/m/02gyy_","AR","all","web",0
"3790",2011-10-01,"28","/m/02gyy_","AR","all","web",0
"3791",2011-11-01,"32","/m/02gyy_","AR","all","web",0
"3792",2011-12-01,"22","/m/02gyy_","AR","all","web",0
"3793",2012-01-01,"13","/m/02gyy_","AR","all","web",0
"3794",2012-02-01,"14","/m/02gyy_","AR","all","web",0
"3795",2012-03-01,"19","/m/02gyy_","AR","all","web",0
"3796",2012-04-01,"23","/m/02gyy_","AR","all","web",0
"3797",2012-05-01,"28","/m/02gyy_","AR","all","web",0
"3798",2012-06-01,"28","/m/02gyy_","AR","all","web",0
"3799",2012-07-01,"19","/m/02gyy_","AR","all","web",0
"3800",2012-08-01,"24","/m/02gyy_","AR","all","web",0
